artist_id,artist_mbid,name,sort_name,artist_type,gender,artist_comment,begin_date_year,begin_date_month,begin_date_day,end_date_year,end_date_month,end_date_day,area_name,area_mbid,begin_area_name,begin_area_mbid,end_area_name,end_area_mbid,aliases_text,artist_tags_text,isni_text,ipi_text,film_ct_in_spine,soundtrack_release_group_ct_in_spine,electronic_producer,jazz_traditional,media_composer_orchestral,pop_vocalist,rock_artist_band,world_folk_regional,lfm_artist_status,lfm_artist_listeners,lfm_artist_playcount,lfm_artist_url,lfm_artist_query_method,lfm_artist_pulled_at
1607,1d543e07-d0d2-4834-a8db-d65c50c2a856,Dolly Parton,"Parton, Dolly",Person,Female,,1946.0,1.0,19.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Locust Ridge,fdeaefaf-d1e9-4147-98e2-cd4df126e0c4,,,"Dolly Parton and Friends | Dolly Rebecca Parton | Parton, Dolly",country | bluegrass | pop | country pop | 2008 universal fire victim | nashville sound | nuno | american | folk,0000000073578525,00023550710,1,1,False,False,False,True,False,True,ok,2243143.0,35913636.0,https://www.last.fm/music/Dolly+Parton,mbid,2026-01-28 22:27:30.725322+00:00
1676,abc08d4f-4e3c-4b5a-b1e8-d324cd6a2f92,The Lovin’ Spoonful,"Lovin’ Spoonful, The",Group,,,1964.0,,,,,,United States,489ce91b-6658-3307-9877-795b68554c98,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,,,Lovin Spoonful | Lovin Spoonfull | Lovin' Spoonful | Lovin' Spoonful The | Loving Spoonful | The Lovin Spoonful | The Lovin' Spoonfull | The Lovin'Spoonful | The Lovin´ Spoonful,folk rock | psychedelic pop | folk pop | film soundtrack | pop rock | rock | sunshine pop | folk | pop/rock,0000000122431205,,1,1,False,False,False,True,True,True,ok,3460.0,24854.0,https://www.last.fm/music/The+Lovin%E2%80%99+Spoonful,mbid,2026-01-28 22:27:30.725322+00:00
1679,cba9cec2-be8d-41bd-91b4-a1cd7de39b0c,Rick James,"James, Rick",Person,Male,"US vocalist, multi‐instrumentalist, composer & producer",1948.0,2.0,1.0,2004.0,8.0,6.0,United States,489ce91b-6658-3307-9877-795b68554c98,Buffalo,7e5e7fd7-c1eb-4cb8-87e2-fb1c0eda9e48,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,James A. Johnson | James Ambrose Johnson Jr. | Richard Matthews | Rick “James” Matthews | RickJamesVEVO | Ricky Matthews,funk | soul | boogie | contemporary r&b | r&b | synth funk | disco | rock | criminal | rock and indie,0000000108048795,00064922273 | 00125629673,1,1,False,False,False,False,True,False,ok,1471895.0,12079901.0,https://www.last.fm/music/Rick+James,mbid,2026-01-28 22:27:30.725322+00:00
1766,b625448e-bf4a-41c3-a421-72ad46cdb831,John Coltrane,"Coltrane, John",Person,Male,,1926.0,9.0,23.0,1967.0,7.0,17.0,United States,489ce91b-6658-3307-9877-795b68554c98,Hamlet,aadf903b-960e-49b5-9e80-083a65f552ce,Huntington,c9c39cb4-c978-4a00-97ed-9f8831dab11d,Blue Train | Coltrane | J. Coltrane | J.Coltrane | John Coltraine | John William Coltrane | Trane | ジョン・コルトレーン,jazz | hard bop | free jazz | avant-garde jazz | modal jazz | post-bop | spiritual jazz | american | saxophonist | 2008 universal fire victim | américain | bebop | instrumental jazz | jazz and blues | my favolite | post bop | united states | usa,000000012280792X,00006572202,1,1,False,True,False,False,False,False,ok,1736124.0,43113482.0,https://www.last.fm/music/John+Coltrane,mbid,2026-01-28 22:27:30.725322+00:00
1954,561d854a-6a28-4aa7-8c99-323e6ce46c2a,Miles Davis,"Davis, Miles",Person,Male,"jazz trumpeter, bandleader, songwriter",1926.0,5.0,26.0,1991.0,9.0,28.0,United States,489ce91b-6658-3307-9877-795b68554c98,Alton,39e1719e-2604-4b59-b698-dab7caf85b33,Santa Monica,dbacf2e3-7e3e-4cee-8804-999b109285fa,Davis | Miles Davies | Miles Davis | Miles Dewey Davis III | Miles Favis | Майлз Дейвис,jazz | jazz fusion | modal jazz | cool jazz | hard bop | post-bop | bebop | classical | funk | jazz-funk | rock | acting | composers | composition | instrumental jazz | jazz musicians | jazz rock | jazz-rock | modal music | the best of | third stream | trumpet | trumpeter | trumpeters | 3356571013121 | american | fusion | had feet | jazz and blues | midnight | miles davis | death by pneumonia | death by stroke | george gershwin | musical,000000012144707X,00007619785,1,1,False,True,False,False,True,False,ok,2360281.0,84082236.0,https://www.last.fm/music/Miles+Davis,mbid,2026-01-28 22:27:30.725322+00:00
2007,d3b2bec4-b70e-460e-b433-a865ceac2de8,Anastacia,Anastacia,Person,Female,"USA pop singer from Chicago, IL, best known for “I’m Outta Love”",1968.0,9.0,17.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,Chicago,29a709d8-0320-493e-8d0c-f2c386662b7f,,,Anastacia Lyn Newkirk | Anastacia Newkirk | アナスタシア,pop rock | dance-pop | pop | contemporary r&b | pop soul | adult contemporary | female vocals | r&b | soul | pop and chart,0000000066550962,00341912971 | 00341913086,1,1,False,False,False,True,False,False,ok,1062911.0,16213254.0,https://www.last.fm/music/Anastacia,mbid,2026-01-28 22:27:30.725322+00:00
2011,1598ccda-b164-4bff-9821-f9ff5a8587a8,Dalida,Dalida,Person,Female,Egyptian-Italian singer and actress,1933.0,1.0,17.0,1987.0,5.0,3.0,France,08310658-51eb-3801-80de-5a0739207115,Cairo,1e77791f-41ce-4872-9eaa-bf8da389e490,Paris,dc10c22b-e510-4006-8b7f-fecb4f36436e,Iolanda Cristina Gigliotti | Yolanda Cristina Gigliotti,chanson française | ballad | disco | french | pop | schlager | death by suicide,0000000123207328,00054915275,1,1,False,False,False,True,False,False,ok,453417.0,6375782.0,https://www.last.fm/music/Dalida,mbid,2026-01-28 22:27:30.725322+00:00
2090,788ad31c-bf0c-4a31-83f8-b8b130d79c76,Apocalyptica,Apocalyptica,Group,,,1993.0,,,,,,Finland,6a264f94-6ff1-30b1-9a81-41f7bfabd616,Helsinki,39d62198-1e76-4de4-b079-e86e3a393bbc,,,Apocaliptica | Apocalyptia | アポカリプティカ,symphonic metal | instrumental | cello | finnish | metal | alternative metal | instrumental rock | cello metal | neoclassical metal | seen live | cello rock | chamber | cover | coverartist | helsinki | suomi | symphonic | symphonic/heavy-metal,000000011554763X,,1,1,False,False,False,False,False,False,ok,1628207.0,69724959.0,https://www.last.fm/music/Apocalyptica,mbid,2026-01-28 22:27:30.725322+00:00
2101,e20747e7-55a4-452e-8766-7b985585082d,Frank Zappa,"Zappa, Frank",Person,Male,"US musician, composer, activist & filmmaker",1940.0,12.0,21.0,1993.0,12.0,4.0,United States,489ce91b-6658-3307-9877-795b68554c98,Baltimore,2fb5445d-3987-49fe-957a-f730a7acc4a2,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,"Frank Vincent Zappa | Frank Zappa & Ensemble Modern | LaMarr Bruister | Stucco Holmes | Zappa | Zappa, Frank | フランク・ザッパ",progressive rock | art rock | rock | experimental rock | jazz fusion | jazz-rock | jazz rock | comedy rock | experimental | jazz | modern classical | avant-prog | classical | musique concrète | avant-garde | big band | doo-wop | jam band | orchestral | psychedelic rock | satire | american | blues rock | composer | electronic | field recordings | film soundtrack | pop rock | rhino | rock & roll | rock opera | sound collage | spoken word | vyrzukhisuc-artiest | pop/rock | rock and indie | server name | speeches | synclavier music | weird america | death by prostate cancer,0000000110792302,00033522513 | 00070189383 | 00077638143,1,1,True,True,True,True,True,False,ok,1299006.0,65391276.0,https://www.last.fm/music/Frank+Zappa,mbid,2026-01-28 22:27:30.725322+00:00
2161,8f7bf43e-2a13-431a-a274-19e28965fe07,Craig Armstrong,"Armstrong, Craig",Person,Male,Scottish score composer,1959.0,4.0,29.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Glasgow,c279f805-01f8-46f5-99cf-51f165a1adad,,,Armstrong | Crag Armstrong | Craig Amstrong | Craig Arm Strong | Craig Armonstrong | Craig Armstrog | Craig Armstrogn | Craig Armstron | Craig Armstrong | Craig Mackenzie | Craig Mackenzie Armstrong | Crayg Armstrong | Greg Armstrong | Mackenzie Armstrong,british | classical | film score | film soundtrack | modern classical | downtempo | electronic | scottish | soundtracks | composer | easy listening soundtracks and musicals | soundtrack | uk,0000000107837450,00160524300 | 00400102646,10,11,True,False,True,False,False,False,ok,766916.0,10359502.0,https://www.last.fm/music/Craig+Armstrong,mbid,2026-01-28 22:27:30.725322+00:00
2202,4aae17a7-9f0c-487b-b60e-f8eafb410b1d,Nick Cave,"Cave, Nick",Person,Male,"Australian singer‐songwriter, musician and score composer",1957.0,9.0,22.0,,,,Australia,106e0bec-b638-3b37-b731-f53d507dc00e,Warracknabeal,9d469438-97c3-4316-bbfa-93232ef601bb,,,Cave | Edward Cave | Nic Cave | Nicholas Cave | Nicholas Edward | Nicholas Edward Cave | Nick Caeve | Nick Cave | Nick Cavey | Nick Cavy | Nick Kave | Nik Cave | Nikc Cave | Nyck Cave | ニック・ケイヴ,alternative rock | singer-songwriter | ambient | art pop | film score | film soundtrack | indie | rock | aln-sh | australia | blues | chamber pop | englisch | english | has german audiobooks | pop | rock and indie | australien,0000000083954977,00067877617 | 00165379150,7,7,False,True,True,True,True,False,ok,589910.0,7861800.0,https://www.last.fm/music/Nick+Cave,mbid,2026-01-28 22:27:30.725322+00:00
2309,47347cb8-ac34-4916-84b6-d85d4e5e5384,Ferry Corsten,"Corsten, Ferry",Person,Male,Dutch DJ and producer,1973.0,12.0,4.0,,,,Netherlands,ef1b7cc0-cd26-36f4-8ea0-04d9623786c7,Rotterdam,755982fa-fbbe-4049-9939-ecfd7fda430b,,,DJ Ferry Corsten | Ferry Corsten presents Pulse | Ferry Korsten,trance | electronic | dance and electronica | dutch | dutch trance | european | seen live,0000000114622538,00236813566,1,1,True,False,False,False,False,False,ok,713748.0,10543381.0,https://www.last.fm/music/Ferry+Corsten,mbid,2026-01-28 22:27:30.725322+00:00
2390,2944824d-4c26-476f-a981-be849081942f,Nina Simone,"Simone, Nina",Person,Female,,1933.0,2.0,21.0,2003.0,4.0,21.0,United States,489ce91b-6658-3307-9877-795b68554c98,Tryon,62fe017e-4a74-498e-8cd5-747e241b7eea,Carry-le-Rouet,8e546d41-feb5-41c5-b4cc-7a11573be598,Eunice Kathleen Waymon | Nina Simone | Nina Simone & Her Orchestra | Nina Simons | Simone | ニーナ・シモン,jazz | soul | blues | r&b | vocal jazz | soul jazz | african american singers | african american women civil rights workers | civil rights | classical | composers | folk | pianists | pop soul | popular music | american | classic pop and rock | gospel | piano blues | rhythm & blues | rnb | standards | death by breast cancer,0000000081232970,00028790853,1,1,False,True,False,True,False,True,ok,2927785.0,73197188.0,https://www.last.fm/music/Nina+Simone,mbid,2026-01-28 22:27:30.725322+00:00
2396,bc880664-6751-4998-984d-ebdbff15d229,Trent Reznor,"Reznor, Trent",Person,Male,,1965.0,5.0,17.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,New Castle,47bd6bee-d7fc-459c-9f49-020cabed58a0,,,Michael Trent Reznor,rock | american | composer | industrial rock | metal | alternative rock | industrial | industrial metal | score | soundtrack,0000000114506262,00129644264 | 00338156948,16,14,False,False,True,False,True,False,ok,263206.0,2325228.0,https://www.last.fm/music/Trent+Reznor,mbid,2026-01-28 22:27:30.725322+00:00
2469,a53f5eed-f9f1-4cf1-9994-4c9374904790,David Holmes,"Holmes, David",Person,Male,Northern Irish musician and score composer,1969.0,2.0,14.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Belfast,057ce294-2684-46fd-aee1-4d8c6b4bf4ef,,,David Holmes | David Homes | David Peter Holmes | Death Before Disco | Holmes,northern irish | rock and indie | uk | warp,0000000116919132,00248924045,5,5,False,False,False,False,False,False,ok,432856.0,6247715.0,https://www.last.fm/music/David+Holmes,mbid,2026-01-28 22:27:30.725322+00:00
2483,a1d3685a-c61d-49aa-a294-bcfc25e516b5,Mark Snow,"Snow, Mark",Person,Male,American score composer,1946.0,8.0,26.0,2025.0,7.0,4.0,United States,489ce91b-6658-3307-9877-795b68554c98,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,Connecticut,88772016-5866-496a-8de7-4340e922d663,M. Snow | Marc Snow | Marck Snow | Mark Snow | Mark Snowe | Mark Snowy | Mark Swon | Snow,film composer | soundtrack | american | composer | score | television composer,0000000114703143,00088700357 | 00581621255,1,1,False,False,True,False,False,False,ok,91449.0,1522432.0,https://www.last.fm/music/Mark+Snow,mbid,2026-01-28 22:27:30.725322+00:00
2502,0d74dcc7-5684-4695-830f-a9846aad8ba9,Wynton Marsalis,"Marsalis, Wynton",Person,Male,,1961.0,10.0,18.0,,,,United States,489ce91b-6658-3307-9877-795b68554c98,New Orleans,3c5a0506-d852-4e96-8d1e-d8126328f3be,,,"Marsalis, Wynton | Skain | W. Marsalis | Wynton Marsallis",jazz | modern classical | post-bop | baroque music | blues | dixieland | hard bop | jazz and blues | swing | third stream,0000000080969276,,1,1,False,True,True,False,False,False,ok,460929.0,4065763.0,https://www.last.fm/music/Wynton+Marsalis,mbid,2026-01-28 22:27:30.725322+00:00
2650,d570bb31-b9ca-45a4-a2d9-11b186d9c159,Wham!,Wham!,Group,,British pop-duo,1981.0,,,1986.0,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Bushey,c12df653-af51-40db-bb40-4a23bccbf4aa,,,Wham | Wham! | Wham! (feat. George Michael) | ワム！,pop | dance-pop | christmas music | queer | synth-pop | blue-eyed soul | british | classic pop and rock | english | pop rap | synthpop | uk,0000000117818157,,1,1,False,False,False,True,False,False,ok,3267267.0,42836961.0,https://www.last.fm/music/Wham%21,mbid,2026-01-28 22:27:30.725322+00:00
2907,0ea427c8-07d4-4f9c-92c6-bc4e8241799a,Cirque du Soleil,Cirque du Soleil,Group,,,1984.0,7.0,7.0,,,,Canada,71bbafaa-e825-3e15-8ca9-017dcad1748b,Québec,a510b9b1-404d-4e23-8db8-0f6585909ed8,,,,downtempo | experimental | new age,000000040379765X,,1,1,False,False,False,False,False,False,ok,232993.0,5598668.0,https://www.last.fm/music/Cirque+Du+Soleil,name,2026-01-28 22:27:30.725322+00:00
2908,e5c7b94f-e264-473c-bb0f-37c85d4d5c70,Belle and Sebastian,Belle and Sebastian,Group,,,1996.0,1.0,,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Glasgow,c279f805-01f8-46f5-99cf-51f165a1adad,,,Belle & Sebastian | Belle & Sebastien | Belle & Sebatian | Belle Adn Sebastian | Belle and Sebastien | Belle et Sébastien | ベル・アンド・セバスチャン,indie pop | twee pop | chamber pop | baroque pop | dance-pop | scottish | indie folk | indie rock | jeepster | psychedelic pop | rough trade | sunshine pop | synth-pop | alternative rock | british | film soundtrack | jangle pop | rock and indie | uk,0000000121551352,,1,1,False,False,False,True,True,False,ok,1793388.0,81031475.0,https://www.last.fm/music/Belle+and+Sebastian,mbid,2026-01-28 22:27:30.725322+00:00
2935,db4624cf-0e44-481e-a9dc-2142b833ec2f,Robbie Williams,"Williams, Robbie",Person,Male,,1974.0,2.0,13.0,,,,United Kingdom,8a754a16-0027-3a29-b6d7-2b40ea0481ed,Stoke-on-Trent,8e577cfe-54af-4581-906f-eac74b4cd17c,,,"R. Williams | Robbie Wiilliams | Robbie Willams | Robbie Williams. | Robert Peter Williams | Robert Williams | Williams | Williams, Robbie",pop | britpop | pop rock | adult contemporary | rock | swing | alternative rock | dance-pop | singer-songwriter | standards | british | dance | pop and chart,0000000108813493,00162537572 | 00266389034,1,1,False,True,False,True,True,False,ok,2806297.0,70784222.0,https://www.last.fm/music/Robbie+Williams,mbid,2026-01-28 22:27:30.725322+00:00
2943,f3b8e107-abe8-4743-b6a3-4a4ee995e71f,Charles Mingus,"Mingus, Charles",Person,Male,,1922.0,4.0,22.0,1979.0,1.0,5.0,United States,489ce91b-6658-3307-9877-795b68554c98,Nogales,57f689ec-9137-4e54-859f-e500c57bce91,Cuernavaca,18267499-0eaa-44fb-9e06-94bd35edf10e,Baron Mingus & His Octet | Baron Mingus and His Octet | Barron Mingus & His Rhythm | Charles Baron Mingus | Charles Mingus Group | Charles Mingus Jazz Workshop | Charles Mingus Octet | Charles Mingus Quartet | Charles Mingus Septet | Charles Mingus Sextet | Charles Mingus and His Jazz Group | Charles Minugs | Charlie Mingus | Charlies Mingus | The Charles Mingus Group | The Charles Mingus Quartet | The Charlie Mingus Modernists | The Charlie Mingus Trio,jazz | avant-garde jazz | hard bop | post-bop | bebop | third stream | 2008 universal fire victim | american | bandleader | composer | double bassist | experimental big band | pianist | server name | soul jazz,0000000110832626,00020918504 | 00020918602,1,1,False,True,True,False,False,False,ok,1044670.0,18912359.0,https://www.last.fm/music/Charles+Mingus,mbid,2026-01-28 22:27:30.725322+00:00
2990,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,The Velvet Underground,"Velvet Underground, The",Group,,Lou Reed’s seminal rock band,1964.0,,,1996.0,,,United States,489ce91b-6658-3307-9877-795b68554c98,New York,74e50e58-5deb-4b99-93a2-decbb365c07f,,,"The Velvet Underground & Nico | The Velvet Underground and Nico | The Velvets | Velvet Underground | Velvet Underground & Nico | Velvet Underground, The",experimental rock | art rock | proto-punk | noise rock | rock | pop rock | garage rock | psychedelic rock | rock music | american | américain | classic pop and rock | classic rock | pop/rock | protopunk | usa,0000000123758832,,1,1,False,False,False,True,True,False,ok,3153299.0,128255870.0,https://www.last.fm/music/The+Velvet+Underground,mbid,2026-01-28 22:27:30.725322+00:00
2997,a16e47f5-aa54-47fe-87e4-bb8af91a9fdd,Ennio Morricone,"Morricone, Ennio",Person,Male,Italian classical and score composer,1928.0,11.0,10.0,2020.0,7.0,6.0,Italy,c6500277-9a3d-349b-bf30-41afdbf42add,Roma,dccd77b2-bd3d-49eb-a98f-fd58e87f481e,Roma,dccd77b2-bd3d-49eb-a98f-fd58e87f481e,Dan Saivo | Dan Savio | Dan Savo | Dan Savvio | Dan Savvo | Dan Sawio | Dann Savio | Dansavio | Den Savio | Don Savio | E. Moriccone | E.Morricone | Enio Moricone | Enio Morricone | Ennio Marcone | Ennio Maricone | Ennio Marricone | Ennio Moricone | Ennio Morrican | Ennio Morricone | Ennio Morricone Orchestra | Ennio Morriconne | Ennio Morricono | Ennio Mozzicone | Enno Morricone | Enrico Morricone | Ernio Morricone | Leo Nicchols | Leo Nichol | Leo Nicholls | Leo Nichols | Leo Nickols | Leo Nicols | Leon Nichols | Maestro Ennio Morricone | Morricone | エンニオ・モリコーネ,modern classical | soundtrack | classical | composer | film score | film soundtrack | spaghetti western | television music | cinematic classical | italian | absolute music | avant-garde | classic soundtrack | italian soundtrack | jazz | orchestral soundtrack | pop | rock | vintage italian soundtrack | 2008 universal fire victim | easy listening soundtracks and musicals | european | film composer | soundtrack composer | soundtracks | television composer | 72 meters | orchestral | score | the scarlet and the black | gui la testa | library music | lounge,0000000121225602 | 0000000368638409 | 0000000368638417,00021552128,3,3,False,True,True,True,True,False,ok,1792657.0,43818203.0,https://www.last.fm/music/Ennio+Morricone,mbid,2026-01-28 22:27:30.725322+00:00
3143,76c9a186-75bd-436a-85c0-823e3efddb7f,Janis Joplin,"Joplin, Janis",Person,Female,,1943.0,1.0,19.0,1970.0,10.0,4.0,United States,489ce91b-6658-3307-9877-795b68554c98,Port Arthur,5a9b37e6-927d-4674-852b-9f472408b47e,Los Angeles,1f40c6e1-47ba-4e35-996f-fe6ee5840e62,"Janis Joplin (w | Janis Lyn Joplin | Joplin, Janis",blues rock | psychedelic rock | rock | soul | acid rock | 27 club | blues | a cappella | acoustic blues | estados unidos | female vocalists | folk | gospel | rhythm & blues | rhythm and blues | american | classic pop and rock | hard rock | death by heroin | death by overdose,0000000080869937,00034520807,1,1,False,True,False,False,True,True,ok,1917342.0,33699403.0,https://www.last.fm/music/Janis+Joplin,mbid,2026-01-28 22:27:30.725322+00:00
